Cell	Phase
SA928-A90694B-R28-C67.bam	S
SA928-A90694B-R28-C68.bam	G1
SA928-A90694B-R29-C03.bam	G1
SA928-A90694B-R29-C04.bam	G1
SA928-A90694B-R29-C05.bam	G1
SA928-A90694B-R29-C06.bam	G1
SA928-A90694B-R29-C07.bam	G1
SA928-A90694B-R29-C11.bam	G1
SA928-A90694B-R29-C13.bam	S
SA928-A90694B-R29-C14.bam	S
SA928-A90694B-R29-C15.bam	S
SA928-A90694B-R29-C16.bam	S
SA928-A90694B-R29-C17.bam	S
SA928-A90694B-R29-C18.bam	S
SA928-A90694B-R29-C20.bam	G1
SA928-A90694B-R29-C21.bam	S
SA928-A90694B-R29-C22.bam	S
SA928-A90694B-R29-C23.bam	G1
SA928-A90694B-R29-C24.bam	G1
SA928-A90694B-R29-C25.bam	G1
SA928-A90694B-R29-C27.bam	G1
SA928-A90694B-R29-C29.bam	S
SA928-A90694B-R29-C30.bam	G1
SA928-A90694B-R29-C31.bam	G1
SA928-A90694B-R29-C32.bam	S
SA928-A90694B-R29-C37.bam	G1
SA928-A90694B-R29-C38.bam	S
SA928-A90694B-R29-C39.bam	G1
SA928-A90694B-R29-C40.bam	S
SA928-A90694B-R29-C41.bam	G1
SA928-A90694B-R29-C42.bam	S
SA928-A90694B-R29-C44.bam	S
SA928-A90694B-R29-C45.bam	G1
SA928-A90694B-R29-C46.bam	S
SA928-A90694B-R29-C47.bam	G1
SA928-A90694B-R29-C48.bam	S
SA928-A90694B-R29-C49.bam	S
SA928-A90694B-R29-C50.bam	G1
SA928-A90694B-R29-C51.bam	G1
SA928-A90694B-R29-C54.bam	G1
SA928-A90694B-R29-C55.bam	G1
SA928-A90694B-R29-C56.bam	S
SA928-A90694B-R29-C57.bam	G1
SA928-A90694B-R29-C58.bam	G1
SA928-A90694B-R29-C59.bam	G1
SA928-A90694B-R29-C60.bam	S
SA928-A90694B-R29-C61.bam	S
SA928-A90694B-R29-C62.bam	S
SA928-A90694B-R29-C65.bam	G1
SA928-A90694B-R29-C67.bam	G1
SA928-A90694B-R29-C69.bam	G1
SA928-A90694B-R29-C70.bam	S
SA928-A90694B-R30-C03.bam	S
SA928-A90694B-R30-C04.bam	G1
SA928-A90694B-R30-C05.bam	G1
SA928-A90694B-R30-C06.bam	G1
SA928-A90694B-R30-C08.bam	S
SA928-A90694B-R30-C09.bam	G1
SA928-A90694B-R30-C10.bam	S
SA928-A90694B-R30-C11.bam	S
SA928-A90694B-R30-C13.bam	G1
SA928-A90694B-R30-C16.bam	G1
SA928-A90694B-R30-C24.bam	G1
SA928-A90694B-R30-C26.bam	G1
SA928-A90694B-R30-C28.bam	S
SA928-A90694B-R30-C29.bam	S
SA928-A90694B-R30-C31.bam	S
SA928-A90694B-R30-C35.bam	G1
SA928-A90694B-R30-C37.bam	G1
SA928-A90694B-R30-C39.bam	S
SA928-A90694B-R30-C43.bam	G1
SA928-A90694B-R30-C46.bam	G1
SA928-A90694B-R30-C47.bam	S
SA928-A90694B-R30-C48.bam	S
SA928-A90694B-R30-C51.bam	S
SA928-A90694B-R30-C57.bam	S
SA928-A90694B-R30-C60.bam	G1
SA928-A90694B-R30-C64.bam	G1
SA928-A90694B-R30-C66.bam	S
SA928-A90694B-R30-C67.bam	G1
SA928-A90694B-R30-C68.bam	S
SA928-A90694B-R31-C05.bam	G1
SA928-A90694B-R31-C06.bam	S
SA928-A90694B-R31-C07.bam	G1
SA928-A90694B-R31-C09.bam	G1
SA928-A90694B-R31-C21.bam	G1
SA928-A90694B-R31-C32.bam	S
SA928-A90694B-R31-C35.bam	G1
SA928-A90694B-R31-C37.bam	G1
SA928-A90694B-R31-C38.bam	G1
SA928-A90694B-R31-C40.bam	G1
SA928-A90694B-R31-C41.bam	G1
SA928-A90694B-R31-C43.bam	G1
SA928-A90694B-R31-C44.bam	S
SA928-A90694B-R31-C47.bam	G1
SA928-A90694B-R31-C50.bam	S
SA928-A90694B-R31-C55.bam	S
SA928-A90694B-R31-C56.bam	S
SA928-A90694B-R31-C57.bam	S
SA928-A90694B-R31-C58.bam	S
SA928-A90694B-R31-C60.bam	G1
SA928-A90694B-R31-C61.bam	S
SA928-A90694B-R31-C63.bam	G1
SA928-A90694B-R31-C64.bam	G1
SA928-A90694B-R31-C65.bam	S
SA928-A90694B-R31-C66.bam	G1
SA928-A90694B-R31-C67.bam	G1
SA928-A90694B-R31-C68.bam	G1
SA928-A90694B-R31-C69.bam	G1
SA928-A90694B-R31-C70.bam	S
SA928-A90694B-R32-C03.bam	G1
SA928-A90694B-R32-C04.bam	G1
SA928-A90694B-R32-C05.bam	G1
SA928-A90694B-R32-C06.bam	G1
SA928-A90694B-R32-C10.bam	G1
SA928-A90694B-R32-C11.bam	G1
SA928-A90694B-R32-C12.bam	S
SA928-A90694B-R32-C18.bam	G1
SA928-A90694B-R32-C20.bam	G1
SA928-A90694B-R32-C25.bam	G1
SA928-A90694B-R32-C28.bam	G1
SA928-A90694B-R32-C48.bam	G1
SA928-A90694B-R32-C57.bam	G1
SA928-A90694B-R32-C61.bam	G1
SA928-A90694B-R33-C04.bam	S
SA928-A90694B-R33-C05.bam	G1
SA928-A90694B-R33-C06.bam	G1
SA928-A90694B-R33-C08.bam	S
SA928-A90694B-R33-C09.bam	G1
SA928-A90694B-R33-C11.bam	S
SA928-A90694B-R33-C12.bam	G1
SA928-A90694B-R33-C13.bam	G1
SA928-A90694B-R33-C16.bam	G1
SA928-A90694B-R33-C17.bam	G1
SA928-A90694B-R33-C19.bam	S
SA928-A90694B-R33-C20.bam	S
SA928-A90694B-R33-C21.bam	G1
SA928-A90694B-R33-C22.bam	S
SA928-A90694B-R33-C23.bam	G1
SA928-A90694B-R33-C24.bam	G1
SA928-A90694B-R33-C25.bam	G1
SA928-A90694B-R33-C26.bam	G1
SA928-A90694B-R33-C27.bam	S
SA928-A90694B-R33-C28.bam	G1
SA928-A90694B-R33-C29.bam	S
SA928-A90694B-R33-C30.bam	G1
SA928-A90694B-R33-C31.bam	S
SA928-A90694B-R33-C32.bam	G1
SA928-A90694B-R33-C35.bam	G1
SA928-A90694B-R33-C38.bam	S
SA928-A90694B-R33-C39.bam	G1
SA928-A90694B-R33-C40.bam	G1
SA928-A90694B-R33-C41.bam	S
SA928-A90694B-R33-C43.bam	S
SA928-A90694B-R33-C44.bam	S
SA928-A90694B-R33-C46.bam	G1
SA928-A90694B-R33-C47.bam	S
SA928-A90694B-R33-C48.bam	G1
SA928-A90694B-R33-C49.bam	G1
SA928-A90694B-R33-C50.bam	G1
SA928-A90694B-R33-C51.bam	G1
SA928-A90694B-R33-C56.bam	S
SA928-A90694B-R33-C57.bam	S
SA928-A90694B-R33-C58.bam	S
SA928-A90694B-R33-C59.bam	S
SA928-A90694B-R33-C60.bam	S
SA928-A90694B-R33-C64.bam	G1
SA928-A90694B-R33-C65.bam	S
SA928-A90694B-R33-C66.bam	G1
SA928-A90694B-R33-C67.bam	S
SA928-A90694B-R33-C68.bam	S
SA928-A90694B-R33-C69.bam	G1
SA928-A90694B-R34-C03.bam	S
SA928-A90694B-R34-C07.bam	G1
SA928-A90694B-R34-C08.bam	S
SA928-A90694B-R34-C09.bam	G1
SA928-A90694B-R34-C10.bam	G1
SA928-A90694B-R34-C11.bam	S
SA928-A90694B-R34-C13.bam	S
SA928-A90694B-R34-C14.bam	S
SA928-A90694B-R34-C15.bam	S
SA928-A90694B-R34-C18.bam	G1
SA928-A90694B-R34-C19.bam	G1
SA928-A90694B-R34-C20.bam	G1
SA928-A90694B-R34-C21.bam	G1
SA928-A90694B-R34-C22.bam	G1
SA928-A90694B-R34-C23.bam	G1
SA928-A90694B-R34-C24.bam	G1
SA928-A90694B-R34-C26.bam	G1
SA928-A90694B-R34-C27.bam	S
SA928-A90694B-R34-C28.bam	G1
SA928-A90694B-R34-C29.bam	S
SA928-A90694B-R34-C30.bam	G1
SA928-A90694B-R34-C31.bam	G1
SA928-A90694B-R34-C32.bam	S
SA928-A90694B-R34-C35.bam	S
SA928-A90694B-R34-C37.bam	G1
SA928-A90694B-R34-C38.bam	S
SA928-A90694B-R34-C39.bam	S
SA928-A90694B-R34-C40.bam	S
SA928-A90694B-R34-C41.bam	G1
SA928-A90694B-R34-C42.bam	G1
SA928-A90694B-R34-C43.bam	S
SA928-A90694B-R34-C44.bam	G1
SA928-A90694B-R34-C46.bam	G1
SA928-A90694B-R34-C48.bam	G1
SA928-A90694B-R34-C50.bam	S
SA928-A90694B-R34-C51.bam	G1
SA928-A90694B-R34-C52.bam	S
SA928-A90694B-R34-C54.bam	S
SA928-A90694B-R34-C55.bam	G1
SA928-A90694B-R34-C56.bam	G1
SA928-A90694B-R34-C57.bam	S
SA928-A90694B-R34-C58.bam	G1
SA928-A90694B-R34-C59.bam	S
SA928-A90694B-R34-C60.bam	G1
SA928-A90694B-R34-C61.bam	G1
SA928-A90694B-R34-C63.bam	G1
SA928-A90694B-R34-C66.bam	S
SA928-A90694B-R34-C67.bam	S
SA928-A90694B-R34-C69.bam	G1
SA928-A90694B-R34-C70.bam	G1
SA928-A90694B-R35-C03.bam	G1
SA928-A90694B-R35-C05.bam	G1
SA928-A90694B-R35-C09.bam	S
SA928-A90694B-R35-C10.bam	G1
SA928-A90694B-R35-C11.bam	G1
SA928-A90694B-R35-C12.bam	G1
SA928-A90694B-R35-C14.bam	G1
SA928-A90694B-R35-C20.bam	S
SA928-A90694B-R35-C21.bam	G1
SA928-A90694B-R35-C22.bam	G1
SA928-A90694B-R35-C25.bam	S
SA928-A90694B-R35-C26.bam	G1
SA928-A90694B-R35-C27.bam	S
SA928-A90694B-R35-C28.bam	G1
SA928-A90694B-R35-C29.bam	G1
SA928-A90694B-R35-C30.bam	G1
SA928-A90694B-R35-C31.bam	G1
SA928-A90694B-R35-C38.bam	G1
SA928-A90694B-R35-C41.bam	G1
SA928-A90694B-R35-C42.bam	G1
SA928-A90694B-R35-C43.bam	S
SA928-A90694B-R35-C46.bam	G1
SA928-A90694B-R35-C48.bam	G1
SA928-A90694B-R35-C49.bam	S
SA928-A90694B-R35-C54.bam	G1
SA928-A90694B-R35-C56.bam	G1
SA928-A90694B-R35-C57.bam	S
SA928-A90694B-R35-C58.bam	S
SA928-A90694B-R35-C59.bam	S
SA928-A90694B-R35-C60.bam	S
SA928-A90694B-R35-C63.bam	G1
SA928-A90694B-R35-C67.bam	S
SA928-A90694B-R35-C68.bam	G1
SA928-A90694B-R35-C69.bam	G1
SA928-A90694B-R36-C03.bam	S
SA928-A90694B-R36-C16.bam	S
SA928-A90694B-R36-C21.bam	G1
SA928-A90694B-R36-C23.bam	S
SA928-A90694B-R36-C24.bam	S
SA928-A90694B-R36-C25.bam	G1
SA928-A90694B-R36-C28.bam	S
SA928-A90694B-R36-C30.bam	G1
SA928-A90694B-R36-C31.bam	G1
SA928-A90694B-R36-C41.bam	S
SA928-A90694B-R36-C42.bam	S
SA928-A90694B-R36-C43.bam	G1
SA928-A90694B-R36-C50.bam	S
SA928-A90694B-R36-C57.bam	S
SA928-A90694B-R36-C60.bam	S
SA928-A90694B-R36-C61.bam	G1
SA928-A90694B-R36-C68.bam	G1
SA928-A90694B-R37-C06.bam	S
SA928-A90694B-R37-C13.bam	G1
SA928-A90694B-R37-C15.bam	S
SA928-A90694B-R37-C17.bam	S
SA928-A90694B-R37-C23.bam	S
SA928-A90694B-R37-C24.bam	G1
SA928-A90694B-R37-C26.bam	G1
SA928-A90694B-R37-C30.bam	G1
SA928-A90694B-R37-C37.bam	S
SA928-A90694B-R37-C39.bam	G1
SA928-A90694B-R37-C42.bam	G1
SA928-A90694B-R37-C43.bam	G1
SA928-A90694B-R37-C44.bam	G1
SA928-A90694B-R37-C48.bam	S
SA928-A90694B-R37-C50.bam	S
SA928-A90694B-R37-C51.bam	G1
SA928-A90694B-R37-C55.bam	S
SA928-A90694B-R37-C57.bam	S
SA928-A90694B-R37-C59.bam	G1
SA928-A90694B-R37-C60.bam	G1
SA928-A90694B-R37-C61.bam	G1
SA928-A90694B-R37-C63.bam	G1
SA928-A90694B-R37-C66.bam	S
SA928-A90694B-R37-C67.bam	G1
SA928-A90694B-R38-C03.bam	G1
SA928-A90694B-R38-C04.bam	G1
SA928-A90694B-R38-C17.bam	S
SA928-A90694B-R38-C24.bam	S
SA928-A90694B-R38-C30.bam	G1
SA928-A90694B-R38-C32.bam	G1
SA928-A90694B-R38-C35.bam	G1
SA928-A90694B-R38-C41.bam	G1
SA928-A90694B-R38-C43.bam	G1
SA928-A90694B-R38-C44.bam	S
SA928-A90694B-R38-C47.bam	G1
SA928-A90694B-R38-C48.bam	G1
SA928-A90694B-R38-C51.bam	G1
SA928-A90694B-R38-C54.bam	S
SA928-A90694B-R38-C56.bam	G1
SA928-A90694B-R38-C57.bam	G1
SA928-A90694B-R38-C58.bam	G1
SA928-A90694B-R38-C60.bam	G1
SA928-A90694B-R38-C61.bam	G1
SA928-A90694B-R38-C63.bam	G1
SA928-A90694B-R38-C66.bam	S
SA928-A90694B-R39-C08.bam	S
SA928-A90694B-R39-C13.bam	S
SA928-A90694B-R39-C28.bam	S
SA928-A90694B-R39-C35.bam	S
SA928-A90694B-R39-C41.bam	G1
SA928-A90694B-R39-C42.bam	S
SA928-A90694B-R39-C43.bam	S
SA928-A90694B-R39-C44.bam	S
SA928-A90694B-R39-C49.bam	S
SA928-A90694B-R39-C56.bam	G1
SA928-A90694B-R39-C57.bam	S
SA928-A90694B-R39-C60.bam	G1
SA928-A90694B-R39-C61.bam	S
SA928-A90694B-R39-C63.bam	G1
SA928-A90694B-R40-C16.bam	S
SA928-A90694B-R40-C17.bam	G1
SA928-A90694B-R40-C21.bam	S
SA928-A90694B-R40-C29.bam	S
SA928-A90694B-R40-C32.bam	S
SA928-A90694B-R40-C35.bam	S
SA928-A90694B-R40-C39.bam	S
SA928-A90694B-R40-C41.bam	G1
SA928-A90694B-R40-C42.bam	S
SA928-A90694B-R40-C47.bam	G1
SA928-A90694B-R40-C48.bam	S
SA928-A90694B-R40-C50.bam	S
SA928-A90694B-R40-C51.bam	S
SA928-A90694B-R40-C54.bam	G1
SA928-A90694B-R40-C56.bam	G1
SA928-A90694B-R40-C57.bam	G1
SA928-A90694B-R40-C68.bam	G1
SA928-A90694B-R41-C06.bam	G1
SA928-A90694B-R41-C07.bam	G1
SA928-A90694B-R41-C09.bam	S
SA928-A90694B-R41-C21.bam	S
SA928-A90694B-R41-C23.bam	G1
SA928-A90694B-R41-C25.bam	G1
SA928-A90694B-R41-C26.bam	S
SA928-A90694B-R41-C27.bam	S
SA928-A90694B-R41-C29.bam	G1
SA928-A90694B-R41-C35.bam	S
SA928-A90694B-R41-C40.bam	S
SA928-A90694B-R41-C43.bam	S
SA928-A90694B-R41-C60.bam	G1
SA928-A90694B-R42-C09.bam	S
SA928-A90694B-R42-C16.bam	S
SA928-A90694B-R42-C21.bam	G1
SA928-A90694B-R42-C28.bam	G1
SA928-A90694B-R42-C35.bam	G1
SA928-A90694B-R42-C39.bam	S
SA928-A90694B-R42-C40.bam	G1
SA928-A90694B-R42-C42.bam	S
SA928-A90694B-R42-C46.bam	S
SA928-A90694B-R42-C63.bam	S
SA928-A90694B-R44-C03.bam	G1
SA928-A90694B-R44-C05.bam	G1
SA928-A90694B-R44-C07.bam	G1
SA928-A90694B-R44-C09.bam	G1
SA928-A90694B-R44-C10.bam	G1
SA928-A90694B-R44-C11.bam	G1
SA928-A90694B-R44-C12.bam	G1
SA928-A90694B-R44-C13.bam	G1
SA928-A90706-R03-C14.bam	S
SA928-A90706-R03-C16.bam	S
SA928-A90706-R03-C17.bam	G1
SA928-A90706-R03-C18.bam	S
SA928-A90706-R03-C32.bam	G1
SA928-A90706-R03-C34.bam	G1
SA928-A90706-R03-C60.bam	G1
SA928-A90706-R04-C30.bam	G1
SA928-A90706-R04-C34.bam	G1
SA928-A90706-R05-C06.bam	S
SA928-A90706-R05-C18.bam	G1
SA928-A90706-R05-C19.bam	G1
SA928-A90706-R05-C21.bam	G1
SA928-A90706-R05-C26.bam	S
SA928-A90706-R05-C47.bam	G1
SA928-A90706-R05-C63.bam	S
SA928-A90706-R06-C02.bam	S
SA928-A90706-R06-C11.bam	G1
SA928-A90706-R06-C43.bam	G1
SA928-A90706-R06-C44.bam	S
SA928-A90706-R06-C56.bam	G1
SA928-A90706-R06-C61.bam	G1
SA928-A90706-R07-C12.bam	G1
SA928-A90706-R07-C15.bam	S
SA928-A90706-R07-C24.bam	G1
SA928-A90706-R07-C30.bam	G1
SA928-A90706-R07-C35.bam	G1
SA928-A90706-R08-C08.bam	G1
SA928-A90706-R08-C12.bam	S
SA928-A90706-R08-C34.bam	S
SA928-A90706-R08-C43.bam	S
SA928-A90706-R08-C55.bam	S
SA928-A90706-R08-C56.bam	S
SA928-A90706-R08-C60.bam	G1
SA928-A90706-R08-C67.bam	G1
SA928-A90706-R09-C20.bam	G1
SA928-A90706-R09-C28.bam	S
SA928-A90706-R09-C29.bam	S
SA928-A90706-R09-C58.bam	G1
SA928-A90706-R09-C61.bam	S
SA928-A90706-R10-C02.bam	G1
SA928-A90706-R10-C08.bam	G1
SA928-A90706-R10-C21.bam	S
SA928-A90706-R10-C22.bam	G1
SA928-A90706-R10-C34.bam	S
SA928-A90706-R10-C39.bam	S
SA928-A90706-R11-C01.bam	G1
SA928-A90706-R11-C02.bam	S
SA928-A90706-R11-C03.bam	G1
SA928-A90706-R11-C05.bam	S
SA928-A90706-R11-C06.bam	G1
SA928-A90706-R11-C07.bam	G1
SA928-A90706-R11-C09.bam	G1
SA928-A90706-R11-C25.bam	G1
SA928-A90706-R11-C37.bam	G1
SA928-A90706-R11-C42.bam	S
SA928-A90706-R11-C56.bam	S
SA928-A90706-R11-C57.bam	G1
SA928-A90706-R11-C63.bam	G1
SA928-A90706-R11-C65.bam	S
SA928-A90706-R11-C68.bam	G1
SA928-A90706-R12-C05.bam	G1
SA928-A90706-R12-C12.bam	G1
SA928-A90706-R12-C13.bam	S
SA928-A90706-R12-C17.bam	G1
SA928-A90706-R12-C19.bam	G1
SA928-A90706-R12-C20.bam	G1
SA928-A90706-R12-C26.bam	G1
SA928-A90706-R12-C27.bam	G1
SA928-A90706-R12-C68.bam	S
SA928-A90706-R13-C12.bam	G1
SA928-A90706-R13-C13.bam	G1
SA928-A90706-R13-C21.bam	G1
SA928-A90706-R13-C22.bam	G1
SA928-A90706-R13-C26.bam	G1
SA928-A90706-R13-C39.bam	G1
SA928-A90706-R13-C40.bam	S
SA928-A90706-R13-C43.bam	G1
SA928-A90706-R14-C08.bam	G1
SA928-A90706-R14-C10.bam	G1
SA928-A90706-R14-C11.bam	S
SA928-A90706-R14-C23.bam	G1
SA928-A90706-R14-C27.bam	S
SA928-A90706-R14-C30.bam	G1
SA928-A90706-R15-C08.bam	S
SA928-A90706-R15-C14.bam	S
SA928-A90706-R15-C17.bam	S
SA928-A90706-R15-C18.bam	G1
SA928-A90706-R15-C25.bam	S
SA928-A90706-R15-C27.bam	G1
SA928-A90706-R15-C37.bam	G1
SA928-A90706-R15-C39.bam	G1
SA928-A90706-R15-C41.bam	G1
SA928-A90706-R15-C49.bam	S
SA928-A90706-R15-C52.bam	S
SA928-A90706-R15-C55.bam	G1
SA928-A90706-R15-C56.bam	G1
SA928-A90706-R15-C65.bam	G1
SA928-A90706-R15-C66.bam	G1
SA928-A90706-R16-C06.bam	G1
SA928-A90706-R16-C13.bam	S
SA928-A90706-R16-C15.bam	S
SA928-A90706-R16-C16.bam	G1
SA928-A90706-R16-C17.bam	G1
SA928-A90706-R16-C18.bam	S
SA928-A90706-R16-C19.bam	S
SA928-A90706-R16-C37.bam	G1
SA928-A90706-R16-C41.bam	S
SA928-A90706-R16-C48.bam	S
SA928-A90706-R16-C49.bam	G1
SA928-A90706-R16-C52.bam	S
SA928-A90706-R16-C60.bam	S
SA928-A90706-R16-C69.bam	G1
SA928-A90706-R17-C08.bam	G1
SA928-A90706-R17-C14.bam	S
SA928-A90706-R17-C15.bam	G1
SA928-A90706-R17-C19.bam	S
SA928-A90706-R17-C21.bam	S
SA928-A90706-R17-C37.bam	G1
SA928-A90706-R17-C39.bam	S
SA928-A90706-R17-C42.bam	S
SA928-A90706-R17-C46.bam	G1
SA928-A90706-R17-C48.bam	G1
SA928-A90706-R17-C49.bam	G1
SA928-A90706-R17-C58.bam	G1
SA928-A90706-R18-C26.bam	G1
SA928-A90706-R18-C28.bam	G1
SA928-A90706-R18-C30.bam	G1
SA928-A90706-R18-C49.bam	G1
SA928-A90706-R18-C69.bam	S
SA928-A90706-R18-C72.bam	G1
SA928-A90706-R19-C16.bam	G1
SA928-A90706-R20-C42.bam	S
SA928-A90706-R20-C44.bam	G1
SA928-A90706-R20-C57.bam	S
SA928-A90706-R20-C61.bam	G1
SA928-A90706-R20-C66.bam	S
SA928-A90706-R20-C67.bam	S
SA928-A90706-R20-C68.bam	G1
SA928-A90706-R21-C01.bam	G1
SA928-A90706-R21-C07.bam	G1
SA928-A90706-R21-C11.bam	G1
SA928-A90706-R21-C12.bam	G1
SA928-A90706-R21-C15.bam	S
SA928-A90706-R21-C18.bam	S
SA928-A90706-R21-C20.bam	S
SA928-A90706-R21-C22.bam	S
SA928-A90706-R21-C37.bam	G1
SA928-A90706-R21-C44.bam	G1
SA928-A90706-R21-C46.bam	G1
SA928-A90706-R21-C48.bam	S
SA928-A90706-R21-C52.bam	G1
SA928-A90706-R21-C56.bam	S
SA928-A90706-R21-C57.bam	G1
SA928-A90706-R21-C63.bam	G1
SA928-A90706-R21-C64.bam	G1
SA928-A90706-R21-C70.bam	G1
SA928-A90706-R22-C10.bam	S
SA928-A90706-R22-C11.bam	G1
SA928-A90706-R22-C13.bam	G1
SA928-A90706-R22-C17.bam	G1
SA928-A90706-R22-C31.bam	G1
SA928-A90706-R22-C33.bam	G1
SA928-A90706-R22-C42.bam	S
SA928-A90706-R22-C43.bam	G1
SA928-A90706-R22-C51.bam	S
SA928-A90706-R22-C52.bam	S
SA928-A90706-R22-C57.bam	S
SA928-A90706-R22-C58.bam	S
SA928-A90706-R22-C61.bam	S
SA928-A90706-R22-C68.bam	G1
SA928-A90706-R22-C70.bam	G1
SA928-A90706-R23-C01.bam	G1
SA928-A90706-R23-C04.bam	G1
SA928-A90706-R23-C09.bam	S
SA928-A90706-R23-C10.bam	G1
SA928-A90706-R23-C20.bam	G1
SA928-A90706-R23-C32.bam	S
SA928-A90706-R23-C37.bam	G1
SA928-A90706-R23-C41.bam	S
SA928-A90706-R23-C42.bam	G1
SA928-A90706-R23-C44.bam	G1
SA928-A90706-R23-C46.bam	G1
SA928-A90706-R23-C50.bam	S
SA928-A90706-R24-C21.bam	G1
SA928-A90706-R24-C23.bam	G1
SA928-A90706-R24-C26.bam	S
SA928-A90706-R24-C31.bam	G1
SA928-A90706-R25-C35.bam	G1
SA928-A96146A-R03-C05.bam	G1
SA928-A96146A-R04-C05.bam	G1
SA928-A96146A-R05-C05.bam	G1
SA928-A96146A-R06-C05.bam	G1
SA928-A96146A-R07-C05.bam	G1
SA928-A96146A-R08-C05.bam	G1
SA928-A96146A-R10-C05.bam	G1
SA928-A96146A-R11-C05.bam	S
SA928-A96146A-R13-C05.bam	G1
SA928-A96146A-R14-C05.bam	S
SA928-A96146A-R20-C05.bam	G1
SA928-A96146A-R21-C05.bam	S
SA928-A96172B-R45-C05.bam	G1
SA928-A96172B-R46-C05.bam	G1
SA928-A96172B-R48-C05.bam	G1
SA928-A96172B-R49-C05.bam	G1
SA928-A96172B-R50-C05.bam	G1
SA928-A96172B-R51-C05.bam	G1
SA928-A96172B-R52-C05.bam	G1
SA928-A96172B-R53-C05.bam	G1
SA928-A96172B-R54-C05.bam	S
SA928-A96172B-R56-C05.bam	S
SA928-A96172B-R60-C05.bam	S
SA928-A96172B-R61-C05.bam	G1
SA928-A96172B-R62-C05.bam	S
SA928-A96172B-R64-C05.bam	S
SA928-A96172B-R65-C05.bam	G1
SA928-A96172B-R69-C05.bam	G1
SA928-A96172B-R70-C05.bam	G1
SA928-A96193B-R29-C05.bam	G1
SA928-A96193B-R30-C05.bam	G1
SA928-A96193B-R31-C05.bam	S
SA928-A96193B-R32-C05.bam	G1
SA928-A96193B-R33-C05.bam	G1
SA928-A96193B-R34-C05.bam	G1
SA928-A96193B-R36-C05.bam	G1
SA928-A96193B-R37-C05.bam	S
SA928-A96193B-R39-C05.bam	G1
SA928-A96193B-R40-C05.bam	G1
SA928-A96193B-R41-C05.bam	S
SA928-A96193B-R44-C05.bam	S
SA928-A96193B-R45-C05.bam	S
SA928-A96193B-R46-C05.bam	G1
SA928-A96193B-R48-C05.bam	G1
SA928-A96193B-R56-C05.bam	G1
SA928-A96199A-R05-C05.bam	G1
SA928-A96199A-R06-C05.bam	S
SA928-A96199A-R07-C05.bam	G1
SA928-A96199A-R08-C05.bam	G1
SA928-A96199A-R13-C05.bam	G1
SA928-A96199A-R15-C05.bam	S
SA928-A96199A-R17-C05.bam	S
SA928-A96199A-R24-C05.bam	G1
SA928-A96199A-R25-C05.bam	G1
SA928-A96199A-R26-C05.bam	S
SA928-A96199A-R27-C05.bam	S
SA928-A96199B-R40-C05.bam	S
SA928-A96199B-R46-C05.bam	G1
SA928-A96211C-R50-C05.bam	S
SA928-A96211C-R51-C05.bam	G1
SA928-A96211C-R52-C05.bam	S
SA928-A96211C-R53-C05.bam	S
SA928-A96211C-R56-C05.bam	S
SA928-A96211C-R61-C05.bam	G1
SA928-A96211C-R62-C05.bam	S
SA928-A96211C-R65-C05.bam	S
SA928-A96211C-R68-C05.bam	G1
SA928-A96211C-R69-C05.bam	S
SA928-A96211C-R70-C05.bam	S
SA928-A96226B-R59-C05.bam	S
SA928-A96226B-R67-C05.bam	G1
SA928-A96226B-R69-C05.bam	G1
SA928-A96226B-R70-C05.bam	S
